date(y-m-d),Argentine Peso,Australian Dollar,Bahraini Dinar,Botswana Pula,Brazilian Real,Bruneian Dollar,Bulgarian Lev,Canadian Dollar,Chilean Peso,Chinese Yuan Renminbi,Colombian Peso,Croatian Kuna,Czech Koruna,Danish Krone,Euro,Hong Kong Dollar,Hungarian Forint,Icelandic Krona,Indian Rupee,Indonesian Rupiah,Iranian Rial,Israeli Shekel,Japanese Yen,Kazakhstani Tenge,South Korean Won,Kuwaiti Dinar,Libyan Dinar,Malaysian Ringgit,Mauritian Rupee,Mexican Peso,Nepalese Rupee,New Zealand Dollar,Norwegian Krone,Omani Rial,Pakistani Rupee,Philippine Peso,Polish Zloty,Qatari Riyal,Romanian New Leu,Russian Ruble,Saudi Arabian Riyal,Singapore Dollar,South African Rand,Sri Lankan Rupee,Swedish Krona,Swiss Franc,Taiwan New Dollar,Thai Baht,Trinidadian Dollar,Turkish Lira,Emirati Dirham,British Pound,Venezuelan Bolivar
2015-04-17,8.867827,1.286308,0.376899,9.850983,3.066139,1.346964,1.814885,1.223057,613.762085,6.200061,2491.629001,7.022255,25.494791,6.923079,0.927885,7.751378,279.410115,135.980271,62.509645,12849.844366,28256.569652,3.918073,119.032388,185.999795,1083.125545,0.3017,1.378788,3.633803,36.149369,15.322145,99.751917,1.301883,7.84285,0.385,101.525498,44.284318,3.736749,3.640396,4.10698,52.391086,3.750475,1.346964,12.073802,133.061179,8.650081,0.953189,31.026492,32.359486,6.357463,2.689122,3.673,0.669369,6.349606
2015-04-18,8.876,1.285017,0.37702,9.850983,3.04125,1.34598,1.80754,1.22415,611.0,6.1959,2499.699951,7.002449,25.34355,6.904555,0.92514,7.75176,278.6405,136.225,62.542999,12841.55,28255.0,3.91496,118.91,185.850006,1083.965,0.30185,1.3667,3.622,36.0,15.33244,99.751917,1.30227,7.833925,0.3848,101.5,44.259998,3.726105,3.6405,4.0915,52.0775,3.75075,1.34598,12.068415,133.061179,8.64548,0.95212,31.0645,32.355,6.342,2.67831,3.67295,0.66834,6.2842
2015-04-19,8.876,1.285017,0.37702,9.850983,3.04125,1.34598,1.80754,1.22415,611.0,6.1959,2499.699951,7.002449,25.34355,6.904555,0.925357,7.75176,278.6405,136.225,62.543059,12841.55,28255.0,3.91496,118.91,185.850006,1083.965,0.30185,1.3667,3.622,36.0,15.33244,99.751917,1.30227,7.833925,0.3848,101.5,44.259998,3.726105,3.6405,4.0915,52.0775,3.75035,1.34598,12.068415,133.061179,8.64548,0.95212,31.0645,32.355,6.342,2.67831,3.67295,0.66834,6.2842
2015-04-20,8.8715,1.294478,0.377025,9.911761,3.047337,1.347846,1.817354,1.220603,615.978383,6.198197,2482.045344,7.026461,25.492985,6.93283,0.929163,7.750035,277.72048,136.45,63.105199,13017.769748,28256.569652,3.939712,119.288806,185.889845,1082.299971,0.301994,1.375,3.6345,36.0,15.396563,100.615971,1.304694,7.861929,0.385,101.875,44.216432,3.703761,3.64055,4.122699,53.274672,3.75,1.347846,12.098364,133.134874,8.671441,0.954645,31.049516,32.411161,6.334824,2.698907,3.67298,0.670551,6.2955
2015-04-21,8.873139,1.291896,0.37697,9.959689,3.035423,1.350167,1.818091,1.227246,615.337871,6.202839,2468.759407,7.040201,25.510577,6.93556,0.929584,7.750041,277.70539,137.1,62.94233,12945.441252,28329.999987,3.948317,119.456234,185.774994,1082.298426,0.301734,1.379997,3.629396,36.075104,15.382676,100.591984,1.300261,7.844168,0.3846,101.699984,44.200014,3.711103,3.64035,4.123906,53.472576,3.75025,1.350167,12.112731,133.033918,8.628162,0.953049,31.098024,32.374263,6.3242,2.683277,3.672992,0.669165,6.299996
2015-04-22,8.87578,1.286977,0.376999,9.92302,2.999873,1.346075,1.823179,1.224929,618.135839,6.194901,2486.825009,7.060275,25.552844,6.955689,0.932157,7.750177,280.483526,136.934716,62.981445,12933.895065,28560.75371,3.943394,119.894164,185.899867,1081.341725,0.302625,1.379296,3.605688,36.029375,15.427107,100.575999,1.302763,7.906628,0.3849,101.544904,44.194454,3.721144,3.640596,4.123361,52.586932,3.750101,1.346075,12.208226,133.129053,8.726847,0.966384,31.065534,32.387448,6.339593,2.71466,3.673054,0.665517,6.349606
2015-04-23,8.88253,1.285197,0.37702,9.991882,3.010397,1.3448,1.81065,1.214992,616.373298,6.198014,2466.034325,7.023647,25.36256,6.907461,0.925884,7.750045,277.904112,136.475,63.298719,12930.676137,28338.000003,3.932021,119.700196,185.800003,1081.095414,0.3023,1.375,3.620665,36.0,15.331852,101.151918,1.318376,7.851299,0.3848,101.65,44.23,3.70778,3.64055,4.090539,50.886016,3.7496,1.3448,12.181492,133.054805,8.652636,0.955385,31.050595,32.443281,6.3135,2.712644,3.673,0.66454,6.3
2015-04-24,8.888156,1.277845,0.37699,9.948005,2.967174,1.331545,1.798379,1.21656,612.487251,6.191952,2462.80447,7.013845,25.248589,6.860797,0.919465,7.75006,279.051492,135.299689,63.57589,12949.071037,28337.145407,3.911269,118.973601,185.952339,1076.927453,0.30208,1.373984,3.569702,36.006107,15.384073,101.739957,1.315516,7.782099,0.384949,101.586177,44.200338,3.707683,3.6405,4.060541,51.123644,3.750267,1.331545,12.107987,132.801127,8.63213,0.953145,30.683202,32.565122,6.346942,2.717869,3.673054,0.658862,6.348418
2015-04-25,8.89375,1.277955,0.37702,9.947972,2.95335,1.33214,1.799945,1.21795,612.425,6.19505,2452.0,7.013249,25.27235,6.86345,0.919665,7.750045,278.97,135.35,63.779,12952.0,28338.0,3.9204,118.951,185.800003,1076.305,0.301665,1.375,3.58,37.32,15.374025,101.739957,1.315357,7.7812,0.3848,101.825,44.240002,3.71405,3.6404,4.0577,50.83635,3.7502,1.33214,12.10419,132.80089,8.627415,0.953875,30.722,32.575,6.3135,2.71456,3.673,0.658566,6.3
2015-04-26,8.897,1.277955,0.37702,9.947972,2.95335,1.33214,1.799945,1.21795,612.25,6.19505,2452.0,7.013249,25.27235,6.86345,0.919596,7.750045,278.97,135.35,63.779,12952.0,28338.0,3.9204,118.951,185.800003,1076.305,0.301665,1.375,3.58,37.32,15.374025,101.739957,1.315357,7.7812,0.3848,101.825,44.240002,3.71405,3.6404,4.0577,50.83635,3.7502,1.33214,12.10419,132.80089,8.631215,0.953875,30.722,32.575,6.3135,2.71456,3.673,0.658566,6.3
2015-04-27,8.89331,1.272829,0.377,9.915358,2.904699,1.327532,1.795135,1.210625,609.629213,6.219916,2414.635784,6.970532,25.224104,6.848551,0.917902,7.750043,275.407402,134.826266,63.325658,12949.997189,28563.451429,3.892646,119.124788,185.883247,1071.868478,0.302349,1.3687,3.544299,35.799952,15.318209,101.625934,1.307829,7.713987,0.384944,101.847223,44.206991,3.66119,3.640492,4.05133,51.709916,3.750046,1.327532,11.979742,133.306494,8.602156,0.952578,30.431703,32.60005,6.330596,2.675832,3.673,0.656375,6.347422
2015-04-28,8.899036,1.24745,0.377001,9.808118,2.900132,1.318074,1.781537,1.202269,605.936738,6.203064,2390.686196,6.908635,25.002645,6.797412,0.91082,7.750662,274.330924,133.514735,63.074216,12951.19684,28369.343592,3.857215,118.804303,185.917015,1064.275399,0.301687,1.369309,3.552196,35.606376,15.220872,101.000001,1.29305,7.654482,0.384949,101.762339,44.15732,3.642491,3.641278,3.989499,51.30835,3.750249,1.318074,11.813582,133.097992,8.533706,0.953955,30.428256,32.617045,6.331671,2.652041,3.672966,0.652636,6.348364
2015-04-29,8.898178,1.240078,0.377015,9.789238,2.937224,1.317127,1.751181,1.195834,607.277641,6.198843,2377.963668,6.784809,24.562691,6.681386,0.895472,7.750764,270.539851,132.95,63.358542,12912.773836,28395.0,3.856205,118.839282,185.725006,1067.309333,0.301081,1.37,3.535143,35.225024,15.171548,101.307987,1.292788,7.477456,0.3849,101.880005,44.218461,3.595489,3.64025,3.945983,50.961623,3.74985,1.317127,11.720897,133.093587,8.308936,0.936181,30.378458,32.868405,6.3368,2.649896,3.67295,0.645987,6.300999
2015-04-30,8.90569,1.27141,0.377029,9.7371,3.011101,1.326183,1.750466,1.211845,612.007682,6.203116,2397.873675,6.776091,24.550834,6.680869,0.895158,7.751401,271.835978,131.239796,63.589958,12974.757391,28368.794326,3.866596,119.868457,186.046636,1077.778944,0.30175,1.368779,3.570599,34.899714,15.388116,101.623951,1.317505,7.562342,0.38505,101.685022,44.576477,3.621789,3.640153,3.954456,51.633191,3.75015,1.326183,11.934319,132.936523,8.377867,0.940996,30.635426,33.044168,6.351129,2.676169,3.673,0.652225,6.349606
2015-05-01,8.90192,1.279455,0.37702,9.710655,3.014998,1.329459,1.746463,1.218165,611.975,6.212521,2392.0,6.742507,24.472221,6.667057,0.892937,7.751171,271.787529,130.49996,63.721189,13005.627166,28369.0,3.886871,120.202495,185.899994,1080.199796,0.301935,1.38,3.591497,34.625,15.563633,101.623951,1.329454,7.622075,0.3848,101.825024,44.624987,3.638907,3.6403,3.937923,51.816617,3.75015,1.329459,12.070759,132.601374,8.392532,0.933611,30.7105,32.978298,6.322,2.708602,3.673,0.660355,6.3
2015-05-02,8.92025,1.273642,0.37702,9.99001,3.0162,1.33019,1.7449,1.216,611.55,6.21365,2391.5,6.7352,24.4125,6.666965,0.89286,7.7521,271.2755,130.525,63.726,13010.2,28369.0,3.885975,120.175,185.899994,1079.75,0.301835,1.375,3.5935,34.675,15.567355,102.050003,1.326172,7.598965,0.3848,101.875,44.635,3.6361,3.64035,3.9473,51.88995,3.7497,1.33019,12.06868,133.300003,8.401065,0.92001,30.747,33.21,6.322,2.70824,3.67295,0.66055,6.3
2015-05-03,8.918,1.273237,0.37702,9.99001,3.0162,1.33019,1.7449,1.216,611.030029,6.21365,2390.0,6.7352,24.4119,6.666965,0.89286,7.7516,271.2755,130.525,63.726,12997.6,28369.0,3.885975,120.175,185.899994,1079.75,0.301835,1.375,3.5935,34.675,15.559955,102.050003,1.326172,7.598965,0.3848,101.875,44.635,3.6361,3.64035,3.9473,51.88995,3.7497,1.33019,12.06868,133.300003,8.400465,0.92001,30.747,33.21,6.322,2.70824,3.67295,0.66055,6.3
2015-05-04,8.910714,1.276117,0.377025,9.839253,3.075404,1.333041,1.754795,1.210983,615.459971,6.211276,2410.696883,6.806508,24.561632,6.698577,0.897268,7.753021,272.409847,131.55,63.576959,13005.144175,28400.0,3.887879,120.256256,185.649994,1082.493356,0.301623,1.35,3.59652,34.6,15.513715,101.626016,1.327895,7.584068,0.3848,101.839999,44.603532,3.620067,3.640242,3.973533,52.035262,3.75026,1.333041,12.056,133.140723,8.369685,0.935796,30.72903,33.325281,6.322,2.712579,3.673,0.661779,6.3
2015-05-05,8.903446,1.25947,0.377001,9.838647,3.064205,1.333001,1.750279,1.204092,610.759024,6.205983,2387.846354,6.785234,24.530937,6.67905,0.89483,7.751785,272.290748,131.569772,63.368916,13050.677325,28378.407122,3.875641,119.859281,185.826644,1081.974759,0.301631,1.354043,3.593293,34.956367,15.345348,101.543563,1.322352,7.586419,0.384951,101.755868,44.600941,3.608406,3.640552,3.965863,50.561026,3.750006,1.333001,12.012131,133.115556,8.366082,0.9262,30.665933,33.354056,6.336493,2.713421,3.673005,0.658977,6.348369
2015-05-06,8.918612,1.249068,0.376919,9.827233,3.050028,1.324253,1.723113,1.200403,609.307353,6.200608,2370.389499,6.677964,24.153623,6.57753,0.880942,7.751945,269.40056,130.039045,63.618404,13014.98144,28430.855194,3.854303,119.41616,185.7997,1078.633981,0.301217,1.358771,3.56202,34.999704,15.296016,101.64399,1.330858,7.421558,0.3849,101.734988,44.520967,3.558972,3.640247,3.916138,50.614243,3.750625,1.324253,11.977018,133.347024,8.211948,0.914803,30.620262,33.254938,6.336401,2.688377,3.673,0.65569,6.349606
2015-05-07,8.939901,1.263652,0.37704,9.825868,3.043623,1.333438,1.733336,1.214135,609.047005,6.20709,2368.250164,6.712516,24.289097,6.614868,0.886213,7.754228,269.496716,130.6,64.133789,13140.383943,28452.960001,3.868298,119.732893,185.674948,1093.89617,0.301672,1.355,3.5938,34.91944,15.332929,102.807995,1.343271,7.457539,0.3849,101.840081,44.687975,3.591105,3.640519,3.93673,50.119859,3.750454,1.333438,12.042077,133.533277,8.268838,0.919589,30.797786,33.562891,6.34596,2.684159,3.673074,0.656646,6.298562
2015-05-08,8.928399,1.26373,0.37705,9.819678,2.984605,1.32918,1.740034,1.20871,604.886912,6.208316,2362.027699,6.72008,24.430476,6.639485,0.889704,7.754189,269.540706,131.55,63.725501,13081.999859,28428.0,3.86199,119.787849,185.75,1088.534476,0.301638,1.355,3.589098,34.9,15.122091,102.336024,1.335522,7.456912,0.3848,101.9,44.562675,3.603205,3.6405,3.954018,50.888184,3.75035,1.32918,11.923497,133.281798,8.214983,0.927388,30.714942,33.542169,6.326,2.693954,3.673,0.64714,6.3
2015-05-09,8.93,1.261114,0.37705,10.070494,2.9753,1.3284,1.744985,1.208,604.5,6.2063,2354.699951,6.7094,24.49545,6.6579,0.89248,7.753095,269.928,131.575,63.705,13057.0,28428.0,3.862775,119.7795,185.75,1088.2,0.301765,1.3667,3.595,34.799999,15.122475,103.620003,1.33449,7.486885,0.3848,101.650002,44.560001,3.6108,3.6404,3.9625,50.874605,3.7499,1.3284,11.92401,133.320007,8.2576,0.93135,30.7255,33.545,6.326,2.695975,3.67295,0.646789,6.555
2015-05-10,8.921,1.261114,0.377,10.070494,2.982,1.3284,1.744985,1.208,604.5,6.2063,2358.0,6.7094,24.49545,6.6579,0.892579,7.753095,269.928,131.575,63.705,13125.0,28428.0,3.8614,119.7795,185.75,1088.0,0.3012,1.3667,3.595,34.799999,15.122475,103.620003,1.33449,7.486885,0.3848,101.650002,44.549999,3.6108,3.6402,3.9625,50.823002,3.7499,1.3284,11.92401,133.320007,8.2576,0.93135,30.655001,33.48,6.326,2.675,3.673,0.646789,6.555
2015-05-11,8.929478,1.26624,0.377049,9.809451,3.041675,1.336237,1.755257,1.210487,610.125509,6.211072,2385.608583,6.78309,24.598655,6.697699,0.897482,7.75335,273.654424,132.875,63.976088,13154.633907,28500.192,3.865056,120.049315,185.800195,1096.244452,0.301963,1.35,3.606267,35.101856,15.287106,102.287977,1.360576,7.563268,0.384201,101.892832,44.684615,3.653294,3.640436,3.992976,51.550161,3.749697,1.336237,12.085824,133.240775,8.29438,0.934657,30.799199,33.727978,6.292192,2.692611,3.672998,0.641353,6.2994
2015-05-12,8.935477,1.251548,0.376899,9.845992,3.02244,1.333658,1.739981,1.198807,604.089511,6.210041,2379.944534,6.736986,24.396165,6.639307,0.889646,7.752955,273.008405,131.82496,64.250821,13179.857907,28498.14762,3.85354,119.812343,185.869806,1094.230928,0.301825,1.354043,3.602614,35.029362,15.299451,102.664029,1.355788,7.472711,0.38495,101.774995,44.79824,3.644897,3.640196,3.972994,50.155554,3.749859,1.333658,12.049065,133.552496,8.302712,0.926657,30.748499,33.730902,6.348162,2.662982,3.67305,0.63759,6.349609
2015-05-13,8.936278,1.231852,0.37706,9.785774,3.022876,1.323805,1.719421,1.195362,601.21471,6.2048,2381.99478,6.654164,24.143923,6.56023,0.879037,7.751706,270.459473,130.999999,63.886085,13086.272547,28504.9984,3.83026,119.083229,185.754997,1091.160828,0.30102,1.355,3.586814,35.069977,15.239159,102.391979,1.335412,7.361028,0.38482,101.85,44.732999,3.598779,3.6403,3.921899,48.993673,3.749935,1.323805,11.878771,133.44703,8.206263,0.91601,30.646369,33.512899,6.296498,2.628699,3.672854,0.634893,6.297541
2015-05-14,8.943748,1.23801,0.376999,9.713228,2.99541,1.320131,1.721088,1.199693,595.831346,6.201323,2392.580164,6.641323,24.172386,6.567478,0.87983,7.750762,269.592438,130.319818,63.478499,13044.634238,28498.14762,3.827834,119.203635,185.949991,1090.330007,0.301336,1.370343,3.56705,34.729458,15.119042,101.86401,1.333628,7.38749,0.38495,101.79495,44.468009,3.579132,3.63985,3.9211,50.171177,3.7504,1.320131,11.824999,133.439373,8.25721,0.914746,30.542698,33.504479,6.36118,2.596594,3.673,0.634252,6.349606
2015-05-15,8.94662,1.241746,0.37705,9.68245,2.977463,1.319624,1.71132,1.200803,593.994977,6.207536,2425.375004,6.60173,23.959063,6.531411,0.874939,7.750563,268.528027,130.9,63.386055,13067.542969,28523.0,3.8066,119.361936,185.924988,1084.013801,0.300634,1.355,3.564,34.600001,15.001281,101.639961,1.335324,7.312671,0.3849,101.9,44.425,3.544232,3.6399,3.886963,49.569255,3.75055,1.319624,11.766276,133.404482,8.222538,0.917392,30.430642,33.485596,6.3685,2.578931,3.673,0.633928,6.30125
2015-05-16,8.943,1.243704,0.37705,9.940358,2.9967,1.32064,1.706655,1.20175,595.625,6.20495,2426.0,6.5706,23.948,6.52104,0.87359,7.75084,267.5485,130.62,63.4425,13062.0,28498.0,3.80934,119.33,185.899994,1084.1,0.30055,1.3668,3.562,34.68,15.006485,102.510002,1.33824,7.31815,0.3848,101.800003,44.400002,3.52945,3.64015,3.8776,49.5391,3.75005,1.32064,11.78878,133.399994,8.1867,0.916095,30.4195,33.580002,6.3435,2.5744,3.67295,0.63595,6.2842
2015-05-17,8.952,1.243704,0.37705,9.940358,2.9967,1.32064,1.706655,1.20175,597.400024,6.20495,2415.0,6.5706,23.9466,6.52104,0.87359,7.75084,267.5485,130.62,63.4425,13062.0,28498.0,3.80934,119.33,185.899994,1084.1,0.30055,1.3668,3.562,34.68,15.006485,102.510002,1.33824,7.31815,0.3848,101.800003,44.400002,3.52945,3.64015,3.8776,49.5391,3.75005,1.32064,11.78878,133.399994,8.1867,0.916095,30.4195,33.580002,6.3435,2.5744,3.67295,0.63595,6.2842
2015-05-18,8.949635,1.249605,0.37705,9.701271,3.011804,1.325905,1.722561,1.214805,598.057947,6.202497,2429.888178,6.636616,24.136877,6.572735,0.880728,7.751,272.232423,130.05,63.675497,13176.751987,28556.999693,3.833324,119.819629,185.674987,1089.299028,0.301676,1.345201,3.5695,34.552396,15.123688,101.848033,1.351555,7.383806,0.385,101.900799,44.47508,3.590599,3.640052,3.92093,49.135428,3.7502,1.325905,11.853658,133.479449,8.220223,0.92296,30.467201,33.40781,6.3398,2.578149,3.672962,0.637923,6.299902
2015-05-19,8.954996,1.263263,0.37703,9.741507,3.02061,1.334976,1.753822,1.221384,603.5414,6.208554,2485.591464,6.750738,24.564317,6.687788,0.896738,7.751911,273.913088,133.049848,63.819657,13178.803776,28572.000003,3.867975,120.581804,185.899994,1094.804006,0.301064,1.3668,3.613,34.75,15.192933,101.91197,1.360267,7.514743,0.3848,101.800003,44.606,3.636564,3.63998,3.986826,49.415894,3.750084,1.334976,11.915126,133.401813,8.337488,0.936571,30.503,33.503232,6.314,2.599782,3.67296,0.644278,6.2842
2015-05-20,8.961566,1.269801,0.377,9.79993,3.031205,1.338181,1.765351,1.221593,605.359893,6.205578,2501.569781,6.799618,24.669629,6.732641,0.902661,7.752319,277.286577,132.939831,63.769164,13116.418981,28610.0,3.874981,121.300021,185.699997,1098.653165,0.302329,1.3667,3.6135,34.99,15.194155,102.147967,1.370798,7.587732,0.3848,101.800003,44.555498,3.686283,3.6395,4.01254,49.94328,3.7504,1.338181,11.878236,133.365163,8.360765,0.940108,30.545,33.624879,6.3368,2.581957,3.673,0.643474,6.284
2015-05-21,8.9665,1.267886,0.37705,9.714083,3.036567,1.336326,1.758222,1.220317,603.7,6.19648,2492.197999,6.778168,24.616156,6.701898,0.898929,7.753659,276.269869,133.1,63.537516,13123.364405,28651.0,3.87109,121.070789,185.801003,1093.62606,0.302101,1.365,3.598651,35.1,15.260337,101.848033,1.366479,7.548975,0.384804,101.95,44.462399,3.68201,3.6397,3.996382,49.849648,3.7503,1.336326,11.843813,133.566095,8.318058,0.934678,30.435119,33.41035,6.3375,2.592387,3.67303,0.638036,6.3
2015-05-22,8.970857,1.277579,0.377099,9.723943,3.071325,1.336356,1.772354,1.22853,608.614881,6.198275,2498.192325,6.831891,24.839719,6.756692,0.906229,7.751733,278.838332,133.5,63.445983,13160.349019,28674.808,3.891058,121.447219,186.07482,1094.163014,0.30272,1.370173,3.590959,35.376143,15.29417,101.651946,1.368533,7.627421,0.384799,101.979228,44.624914,3.719469,3.639735,4.038817,49.931754,3.750508,1.336356,11.865688,133.771569,8.376702,0.942651,30.464809,33.473926,6.361308,2.590853,3.673148,0.645793,6.287474
2015-05-23,8.97,1.277302,0.37705,9.97009,3.0943,1.336215,1.776325,1.2279,608.25,6.19815,2501.5,6.8175,24.91375,6.77215,0.908275,7.75189,278.7665,133.525,63.4945,13146.8,28650.0,3.887195,121.5375,186.050003,1096.95,0.302845,1.36,3.602,35.125,15.263405,103.010002,1.368551,7.64635,0.3847,102.0,44.625,3.731345,3.63975,4.0462,49.9495,3.75045,1.336215,11.8937,133.630005,8.39108,0.943835,30.512,33.46,6.3365,2.599375,3.673,0.645619,6.30125
2015-05-24,8.984,1.277302,0.37705,9.97009,3.0943,1.336215,1.776325,1.2279,608.099976,6.19815,2501.5,6.8175,24.91375,6.77215,0.908234,7.75189,278.7665,133.525,63.4945,13146.8,28650.0,3.887195,121.5375,186.050003,1096.95,0.302845,1.36,3.602,35.125,15.263405,103.010002,1.368551,7.64635,0.3847,102.0,44.625,3.731345,3.63975,4.0462,49.9495,3.75045,1.336215,11.8937,133.630005,8.39108,0.943835,30.512,33.46,6.3365,2.599375,3.673,0.645619,6.30125
2015-05-25,8.991648,1.277184,0.377019,9.813634,3.114132,1.342017,1.782343,1.230209,610.784834,6.203358,2501.939003,6.877327,24.925703,6.79475,0.911318,7.752232,280.728772,134.194684,63.493484,13183.0,28686.173264,3.871078,121.491897,186.089788,1096.9992,0.30257,1.368304,3.615998,34.9993,15.260584,101.651946,1.36757,7.644477,0.385,101.924955,44.572576,3.740121,3.639547,4.058131,50.081958,3.75015,1.342017,11.940722,133.728635,8.416557,0.944505,30.5005,33.58496,6.350267,2.616389,3.673149,0.646626,6.349606
2015-05-26,8.969674,1.292119,0.377045,9.839953,3.149763,1.348485,1.797586,1.242886,613.761911,6.205072,2546.118205,6.946185,25.199337,6.850425,0.919053,7.752679,284.093512,135.074717,63.916524,13211.996673,28650.000013,3.884201,123.050112,185.800003,1106.64331,0.303176,1.3667,3.64066,35.45,15.332882,102.401311,1.38268,7.750546,0.3848,101.93,44.750467,3.813319,3.639657,4.096038,50.851777,3.7502,1.348485,12.076522,133.807726,8.466815,0.950118,30.652,33.738666,6.3032,2.640282,3.673044,0.649455,6.3
2015-05-27,8.9755,1.296781,0.37704,9.908691,3.176211,1.352457,1.796315,1.248285,616.290398,6.202082,2543.059494,6.958569,25.179039,6.847744,0.918416,7.759383,283.948533,135.939752,63.936608,13212.6,28830.04,3.880867,123.775396,185.75004,1108.958775,0.302973,1.366706,3.649997,35.400802,15.357271,102.495982,1.383659,7.764362,0.3848,101.950157,44.675,3.791741,3.6396,4.08158,51.793581,3.7503,1.352457,12.072661,133.982703,8.505893,0.950708,30.634842,33.784057,6.30424,2.64478,3.673051,0.652735,6.30125
2015-05-28,8.978995,1.310745,0.3771,9.904275,3.173538,1.353267,1.793021,1.248293,617.672143,6.19997,2549.651824,6.945216,25.163567,6.83661,0.916584,7.753868,283.503981,134.959688,63.830395,13244.098559,28853.96032,3.86999,124.231502,185.974966,1109.507889,0.303104,1.3702,3.6425,35.849558,15.381484,102.120011,1.399468,7.852489,0.3849,102.0,44.575013,3.796176,3.64,4.073659,52.740134,3.75025,1.353267,12.181806,134.073059,8.500661,0.946045,30.672523,33.791507,6.33546,2.664378,3.67325,0.654097,6.287722
2015-05-29,8.991598,1.305794,0.377005,9.918716,3.183749,1.34797,1.779911,1.246806,617.39658,6.19749,2534.999692,6.883457,24.941363,6.7894,0.910024,7.753548,281.253847,134.299754,63.728706,13213.75,28829.0,3.870059,123.985705,185.800003,1112.75015,0.302905,1.3668,3.661204,35.23,15.375526,102.185962,1.406937,7.790647,0.3848,101.919998,44.555,3.73958,3.6414,4.043199,52.423694,3.750552,1.34797,12.145944,133.803429,8.52866,0.940873,30.813,33.657224,6.3288,2.660047,3.67295,0.654531,6.2842
2015-05-30,9.000847,1.30719,0.377129,9.918716,3.1773,1.34767,1.77915,1.2452,618.192159,6.2012,2533.633991,6.884468,24.94975,6.78936,0.909735,7.7535,281.315,134.149679,63.7475,13210.6,28826.751225,3.8664,124.1595,185.969702,1114.02,0.302869,1.363463,3.665,35.349367,15.378,102.185962,1.406984,7.771595,0.38495,101.954987,44.546565,3.7414,3.639749,4.041248,52.33747,3.75115,1.34767,12.15403,133.803429,8.54008,0.94027,30.8385,33.689465,6.351022,2.662549,3.673149,0.653988,6.349606
2015-05-31,9.002,1.30719,0.377129,9.918716,3.1773,1.34767,1.77915,1.2452,617.599976,6.2012,2530.0,6.884468,24.94975,6.78936,0.909735,7.7535,281.315,134.149679,63.7475,13210.6,28826.751225,3.8664,124.1595,185.969702,1114.02,0.302869,1.363463,3.665,35.349367,15.378,102.185962,1.406984,7.771595,0.38495,101.954987,44.52,3.7402,3.639749,4.041248,52.33747,3.75115,1.34767,12.15403,133.803429,8.54008,0.94042,30.8385,33.689465,6.351022,2.662549,3.673149,0.653988,6.349606
2015-06-01,8.996657,1.314008,0.377,9.982453,3.167494,1.354638,1.792436,1.254957,623.72155,6.199465,2549.114895,6.938897,25.148024,6.836085,0.916487,7.75679,283.078034,134.85,63.605986,13207.741667,28890.008,3.87443,124.647365,185.820015,1115.738553,0.30308,1.37,3.692317,35.450001,15.470707,101.903974,1.409326,7.966962,0.3848,101.925,44.5494,3.781481,3.63955,4.071223,53.414549,3.75035,1.354638,12.258403,133.878307,8.58701,0.94713,30.872597,33.720566,6.319208,2.678568,3.673,0.658567,6.30125
2015-06-02,9.001241,1.290699,0.377045,9.964787,3.141376,1.348945,1.757423,1.24272,623.220352,6.197235,2557.168233,6.809249,24.694304,6.702276,0.89858,7.756672,280.035758,133.5,63.723108,13204.594109,28974.99969,3.851395,124.194551,185.825012,1110.300196,0.302475,1.365,3.6915,35.325466,15.435991,102.211969,1.397982,7.856662,0.3849,101.949999,44.600041,3.705801,3.6399,3.990681,53.139439,3.750156,1.348945,12.232682,133.709682,8.464155,0.934471,30.825541,33.732568,6.3438,2.682525,3.673,0.652306,6.29998
2015-06-03,9.004757,1.281914,0.376973,9.953914,3.110794,1.341447,1.73456,1.243878,626.951988,6.198264,2568.23477,6.704505,24.379064,6.616365,0.886926,7.753055,276.985011,131.194685,64.025114,13233.142638,28946.920603,3.844762,124.121622,185.965867,1105.430734,0.301959,1.358108,3.685269,35.289428,15.457801,102.263919,1.398836,7.729806,0.385035,101.850546,44.716393,3.686707,3.640431,3.923594,54.165716,3.75023,1.341447,12.272243,134.030312,8.292561,0.933925,30.77568,33.642558,6.345754,2.68181,3.673073,0.651578,6.343445
2015-06-04,9.00899,1.303162,0.3771,9.946191,3.144141,1.347869,1.735649,1.247433,628.908221,6.199298,2591.649083,6.708937,24.370209,6.619866,0.887428,7.752209,276.211698,131.725,64.011987,13286.435875,28974.815518,3.834428,124.585641,185.82633,1113.645424,0.302186,1.365,3.715316,35.447641,15.559512,102.422287,1.40541,7.745924,0.384901,101.899202,44.925005,3.692009,3.640296,3.931358,56.013419,3.750121,1.347869,12.365876,134.063892,8.262453,0.934411,30.930099,33.750514,6.344545,2.662605,3.673149,0.650828,6.287809
2015-06-05,9.016379,1.312085,0.377089,9.987615,3.162382,1.357587,1.760985,1.248827,637.828607,6.206451,2622.800038,6.802819,24.703929,6.716862,0.900358,7.753766,281.401102,133.55,64.09704,13326.83936,28970.0,3.865755,125.579009,185.970004,1119.176592,0.30243,1.37016,3.759484,35.365001,15.692464,102.088006,1.41951,7.96448,0.38508,101.949998,45.197001,3.742732,3.64065,4.011476,56.414709,3.750339,1.357587,12.570409,133.787139,8.410802,0.943593,31.050787,33.88349,6.339,2.679972,3.67295,0.655142,6.29046
